"country","state","city","year","long","lat","species_botanical_name","species_common_name","dbh"
"usa","georgia","atlanta","2015",-84.37464751,33.76681828,"cornus florida","flowering dogwood",2.54
"usa","georgia","atlanta","2015",-84.37466553,33.76678403,"cornus florida","flowering dogwood",2.54
"usa","georgia","atlanta","2015",-84.390313,33.76658777,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39031259,33.76659401,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39029937,33.76658301,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.3902888,33.76658083,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39027737,33.76658783,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39028617,33.76659518,"lagerstroemia indica","crape myrtle",10.16
"usa","georgia","atlanta","2015",-84.39028535,33.7666084,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39029587,33.76659258,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39030867,33.76660542,"lagerstroemia indica","crape myrtle",10.16
"usa","georgia","atlanta","2015",-84.39030824,33.76661424,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39032012,33.76661496,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.37475657,33.76658961,"cornus florida","flowering dogwood",2.54
"usa","georgia","atlanta","2015",-84.39033775,33.76661493,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.390336,33.76662485,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39033294,33.76663552,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39031093,33.7666249,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39028229,33.76662239,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39029109,33.76662716,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39030035,33.76663338,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39032375,33.76664436,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39034399,33.76664839,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39033965,33.76667338,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39033837,33.76668627,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39027573,33.76664263,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39034575,33.76656435,"lagerstroemia indica","crape myrtle",2.54
"usa","georgia","atlanta","2015",-84.39031625,33.76655816,"lagerstroemia indica","crape myrtle",2.54
"usa","georgia","atlanta","2015",-84.3903048,33.7665567,"lagerstroemia indica","crape myrtle",2.54
"usa","georgia","atlanta","2015",-84.390285,33.76664996,"lagerstroemia indica","crape myrtle",10.16
"usa","georgia","atlanta","2015",-84.3902815,33.76665917,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39031718,33.76657396,"lagerstroemia indica","crape myrtle",2.54
"usa","georgia","atlanta","2015",-84.3903264,33.76657617,"lagerstroemia indica","crape myrtle",2.54
