"country","state","city","year","long","lat","species_botanical_name","species_common_name","dbh"
"usa","california","santa monica","2023",-118.4927493,34.04282467,"pinus canariensis","canary island pine",88.9
"usa","california","santa monica","2023",-118.492655,34.04292108,"pinus canariensis","canary island pine",86.36
"usa","california","santa monica","2023",-118.4925207,34.04300761,"pinus canariensis","canary island pine",60.96
"usa","california","santa monica","2023",-118.4913139,34.04383651,"pinus canariensis","canary island pine",73.66
"usa","california","santa monica","2023",-118.491208,34.04391575,"pinus canariensis","canary island pine",73.66
"usa","california","santa monica","2023",-118.4911495,34.04394728,"pinus canariensis","canary island pine",27.94
"usa","california","santa monica","2023",-118.491063,34.04402635,"pinus canariensis","canary island pine",27.94
"usa","california","santa monica","2023",-118.4922447,34.04292535,"magnolia grandiflora","southern magnolia",50.8
"usa","california","santa monica","2023",-118.4926107,34.04273296,"pinus canariensis","canary island pine",38.1
"usa","california","santa monica","2023",-118.4924693,34.04289479,"pinus canariensis","canary island pine",63.5
"usa","california","santa monica","2023",-118.4924036,34.04295335,"pinus canariensis","canary island pine",78.74
"usa","california","santa monica","2023",-118.4921052,34.04298282,"magnolia grandiflora","southern magnolia",48.26
"usa","california","santa monica","2023",-118.49215,34.04314605,"pinus canariensis","canary island pine",86.36
"usa","california","santa monica","2023",-118.4920794,34.04318816,"pinus canariensis","canary island pine",38.1
"usa","california","santa monica","2023",-118.4919962,34.04328619,"pinus canariensis","canary island pine",78.74
"usa","california","santa monica","2023",-118.4919238,34.043345,"pinus canariensis","canary island pine",10.16
"usa","california","santa monica","2023",-118.4920472,34.04290798,"cedrus atlantica","atlas cedar",48.26
"usa","california","santa monica","2023",-118.4921162,34.04282065,"magnolia grandiflora","southern magnolia",20.32
"usa","california","santa monica","2023",-118.4920168,34.04272856,"cedrus atlantica","atlas cedar",121.92
"usa","california","santa monica","2023",-118.4919213,34.04281754,"magnolia grandiflora","southern magnolia",10.16
"usa","california","santa monica","2023",-118.4918789,34.04277519,"archontophoenix cunninghamiana","bangalow palm",25.4
"usa","california","santa monica","2023",-118.4918623,34.04276338,"archontophoenix cunninghamiana","bangalow palm",30.48
"usa","california","santa monica","2023",-118.4917787,34.04268724,"magnolia grandiflora","southern magnolia",40.64
"usa","california","santa monica","2023",-118.4918575,34.04258945,"phoenix canariensis","canary island date palm",121.92
"usa","california","santa monica","2023",-118.491628,34.04256021,"ulmus parvifolia","chinese elm",7.62
"usa","california","santa monica","2023",-118.4917981,34.04252566,"magnolia grandiflora","southern magnolia",25.4
"usa","california","santa monica","2023",-118.4917246,34.04246651,"magnolia grandiflora","southern magnolia",20.32
"usa","california","santa monica","2023",-118.4916517,34.04240517,"ulmus parvifolia","chinese elm",5.08
"usa","california","santa monica","2023",-118.4915691,34.04250531,"magnolia grandiflora","southern magnolia",48.26
"usa","california","santa monica","2023",-118.4915602,34.04233053,"cedrus libani","cedar of lebanon",45.72
"usa","california","santa monica","2023",-118.4914087,34.0423584,"phoenix canariensis","canary island date palm",76.2
"usa","california","santa monica","2023",-118.4914546,34.04242146,"magnolia grandiflora","southern magnolia",10.16
"usa","california","santa monica","2023",-118.4913583,34.04233313,"magnolia grandiflora","southern magnolia",40.64
"usa","california","santa monica","2023",-118.4913006,34.04227739,"phoenix canariensis","canary island date palm",152.4
"usa","california","santa monica","2023",-118.4914725,34.04224191,"phoenix canariensis","canary island date palm",96.52
"usa","california","santa monica","2023",-118.4914524,34.04224346,"phoenix canariensis","canary island date palm",86.36
"usa","california","santa monica","2023",-118.4913983,34.04218445,"phoenix canariensis","canary island date palm",71.12
"usa","california","santa monica","2023",-118.4912154,34.04220943,"cedrus deodara","deodar cedar",50.8
"usa","california","santa monica","2023",-118.4911719,34.04218255,"phoenix canariensis","canary island date palm",101.6
"usa","california","santa monica","2023",-118.4912905,34.04212243,"magnolia grandiflora","southern magnolia",25.4
"usa","california","santa monica","2023",-118.4910532,34.04207553,"syagrus romanzoffiana","queen palm",30.48
"usa","california","santa monica","2023",-118.4911961,34.04203375,"magnolia grandiflora","southern magnolia",10.16
"usa","california","santa monica","2023",-118.4911617,34.04199088,"phoenix canariensis","canary island date palm",101.6
"usa","california","santa monica","2023",-118.4910663,34.04190795,"magnolia grandiflora","southern magnolia",33.02
"usa","california","santa monica","2023",-118.4909933,34.04200652,"cedrus atlantica","atlas cedar",68.58
"usa","california","santa monica","2023",-118.4908989,34.04193291,"magnolia grandiflora","southern magnolia",17.78
"usa","california","santa monica","2023",-118.4908316,34.04187516,"magnolia grandiflora","southern magnolia",17.78
"usa","california","santa monica","2023",-118.4909606,34.04182009,"magnolia grandiflora","southern magnolia",30.48
"usa","california","santa monica","2023",-118.4907472,34.04180493,"magnolia grandiflora","southern magnolia",17.78
"usa","california","santa monica","2023",-118.490871,34.04175114,"cedrus deodara","deodar cedar",45.72
"usa","california","santa monica","2023",-118.4908203,34.0417061,"magnolia grandiflora","southern magnolia",27.94
"usa","california","santa monica","2023",-118.4906113,34.04170552,"magnolia grandiflora","southern magnolia",20.32
"usa","california","santa monica","2023",-118.4907163,34.0416335,"magnolia grandiflora","southern magnolia",30.48
"usa","california","santa monica","2023",-118.4904896,34.04159142,"magnolia grandiflora","southern magnolia",38.1
"usa","california","santa monica","2023",-118.4904372,34.04156433,"magnolia grandiflora","southern magnolia",12.7
"usa","california","santa monica","2023",-118.4903014,34.04158023,"cinnamomum camphora","camphortree",10.16
"usa","california","santa monica","2023",-118.4902119,34.04164757,"cinnamomum camphora","camphortree",33.02
"usa","california","santa monica","2023",-118.4901103,34.04172925,"cinnamomum camphora","camphortree",35.56
"usa","california","santa monica","2023",-118.4906272,34.04154713,"cedrus deodara","deodar cedar",63.5
"usa","california","santa monica","2023",-118.4905243,34.04146086,"cedrus deodara","deodar cedar",53.34
"usa","california","santa monica","2023",-118.4907757,34.04119826,"phoenix canariensis","canary island date palm",68.58
"usa","california","santa monica","2023",-118.4906558,34.04127714,"cinnamomum camphora","camphortree",33.02
"usa","california","santa monica","2023",-118.4905692,34.04135778,"cinnamomum camphora","camphortree",17.78
"usa","california","santa monica","2023",-118.4905283,34.04139637,"phoenix dactylifera","date palm",40.64
"usa","california","santa monica","2023",-118.4906444,34.04111826,"cinnamomum camphora","camphortree",30.48
"usa","california","santa monica","2023",-118.490571,34.04119375,"phoenix canariensis","canary island date palm",68.58
"usa","california","santa monica","2023",-118.4904365,34.04130054,"phoenix dactylifera","date palm",48.26
"usa","california","santa monica","2023",-118.4902465,34.0413877,"phoenix canariensis","canary island date palm",81.28
"usa","california","santa monica","2023",-118.4901815,34.04134052,"magnolia grandiflora","southern magnolia",25.4
"usa","california","santa monica","2023",-118.4902021,34.04147855,"cinnamomum camphora","camphortree",10.16
"usa","california","santa monica","2023",-118.490092,34.04155886,"phoenix canariensis","canary island date palm",73.66
"usa","california","santa monica","2023",-118.4900444,34.04160364,"cinnamomum camphora","camphortree",15.24
"usa","california","santa monica","2023",-118.4900555,34.04123164,"magnolia grandiflora","southern magnolia",25.4
"usa","california","santa monica","2023",-118.4902294,34.04119099,"phoenix canariensis","canary island date palm",91.44
"usa","california","santa monica","2023",-118.4899968,34.04117841,"lagunaria patersonii","norfolk island hibiscus",33.02
"usa","california","santa monica","2023",-118.4899425,34.0411319,"cedrus libani","cedar of lebanon",96.52
"usa","california","santa monica","2023",-118.4901146,34.04109799,"phoenix canariensis","canary island date palm",101.6
"usa","california","santa monica","2023",-118.4900449,34.04103556,"cedrus atlantica","atlas cedar",17.78
"usa","california","santa monica","2023",-118.4898344,34.04104526,"cedrus libani","cedar of lebanon",53.34
"usa","california","santa monica","2023",-118.489975,34.04097751,"washingtonia robusta","mexican fan palm",40.64
"usa","california","santa monica","2023",-118.4899173,34.04092676,"washingtonia robusta","mexican fan palm",40.64
"usa","california","santa monica","2023",-118.4896986,34.04092293,"magnolia grandiflora","southern magnolia",48.26
"usa","california","santa monica","2023",-118.4898282,34.04087317,"cedrus atlantica","atlas cedar",71.12
"usa","california","santa monica","2023",-118.4896108,34.04086859,"magnolia grandiflora","southern magnolia",10.16
"usa","california","santa monica","2023",-118.4897733,34.04079931,"phoenix canariensis","canary island date palm",81.28
"usa","california","santa monica","2023",-118.4897025,34.04074698,"cedrus atlantica","atlas cedar",27.94
"usa","california","santa monica","2023",-118.4895,34.0407452,"magnolia grandiflora","southern magnolia",25.4
"usa","california","santa monica","2023",-118.489623,34.04068823,"magnolia grandiflora","southern magnolia",48.26
"usa","california","santa monica","2023",-118.489412,34.04067611,"phoenix canariensis","canary island date palm",88.9
"usa","california","santa monica","2023",-118.4893592,34.0406303,"cedrus deodara","deodar cedar",60.96
"usa","california","santa monica","2023",-118.4894947,34.04057663,"magnolia grandiflora","southern magnolia",38.1
"usa","california","santa monica","2023",-118.4892573,34.04053479,"cedrus deodara","deodar cedar",60.96
"usa","california","santa monica","2023",-118.4893529,34.04045461,"magnolia grandiflora","southern magnolia",20.32
"usa","california","santa monica","2023",-118.489134,34.0404317,"cedrus deodara","deodar cedar",25.4
"usa","california","santa monica","2023",-118.4892538,34.04035097,"cedrus deodara","deodar cedar",53.34
"usa","california","santa monica","2023",-118.4890739,34.04038285,"magnolia grandiflora","southern magnolia",20.32
"usa","california","santa monica","2023",-118.4891445,34.04025776,"magnolia grandiflora","southern magnolia",48.26
"usa","california","santa monica","2023",-118.4890145,34.0401561,"cedrus deodara","deodar cedar",60.96
"usa","california","santa monica","2023",-118.4889646,34.04029264,"araucaria columnaris","new caledonia pine",63.5
"usa","california","santa monica","2023",-118.4888892,34.04023127,"cedrus libani","cedar of lebanon",50.8
"usa","california","santa monica","2023",-118.4887742,34.04012709,"cedrus deodara","deodar cedar",86.36
"usa","california","santa monica","2023",-118.488909,34.04004759,"cedrus deodara","deodar cedar",68.58
"usa","california","santa monica","2023",-118.488781,34.03995418,"magnolia grandiflora","southern magnolia",43.18
"usa","california","santa monica","2023",-118.4889674,34.03966293,"pinus canariensis","canary island pine",53.34
"usa","california","santa monica","2023",-118.4888755,34.03971996,"pinus canariensis","canary island pine",76.2
"usa","california","santa monica","2023",-118.4887732,34.03981712,"pinus canariensis","canary island pine",76.2
"usa","california","santa monica","2023",-118.488528,34.03974322,"magnolia grandiflora","southern magnolia",27.94
"usa","california","santa monica","2023",-118.4889186,34.0395683,"pinus canariensis","canary island pine",78.74
"usa","california","santa monica","2023",-118.488788,34.03966353,"pinus canariensis","canary island pine",78.74
"usa","california","santa monica","2023",-118.4886984,34.03974208,"pinus canariensis","canary island pine",68.58
"usa","california","santa monica","2023",-118.488414,34.03983086,"cedrus atlantica","atlas cedar",27.94
"usa","california","santa monica","2023",-118.488349,34.0397715,"pittosporum undulatum","australian cheesewood",20.32
"usa","california","santa monica","2023",-118.4884404,34.03994539,"pinus canariensis","canary island pine",35.56
"usa","california","santa monica","2023",-118.4883267,34.04003953,"pinus canariensis","canary island pine",66.04
"usa","california","santa monica","2023",-118.4883133,34.03971651,"cedrus deodara","deodar cedar",60.96
"usa","california","santa monica","2023",-118.4884064,34.03964495,"cedrus deodara","deodar cedar",43.18
"usa","california","santa monica","2023",-118.4881855,34.03964003,"cedrus deodara","deodar cedar",83.82
"usa","california","santa monica","2023",-118.4883031,34.03954807,"magnolia grandiflora","southern magnolia",43.18
"usa","california","santa monica","2023",-118.4880661,34.03953007,"cedrus deodara","deodar cedar",50.8
"usa","california","santa monica","2023",-118.4881762,34.03943116,"cedrus libani","cedar of lebanon",88.9
"usa","california","santa monica","2023",-118.4880622,34.03934401,"cedrus libani","cedar of lebanon",76.2
"usa","california","santa monica","2023",-118.4880096,34.03930288,"phoenix canariensis","canary island date palm",101.6
"usa","california","santa monica","2023",-118.4879669,34.0394257,"cedrus deodara","deodar cedar",40.64
"usa","california","santa monica","2023",-118.4878365,34.03933157,"cedrus libani","cedar of lebanon",71.12
"usa","california","santa monica","2023",-118.4879345,34.03924369,"magnolia grandiflora","southern magnolia",40.64
"usa","california","santa monica","2023",-118.4877247,34.03923971,"cedrus deodara","deodar cedar",83.82
"usa","california","santa monica","2023",-118.4878436,34.03914159,"magnolia grandiflora","southern magnolia",40.64
"usa","california","santa monica","2023",-118.4877557,34.03906425,"cedrus deodara","deodar cedar",50.8
"usa","california","santa monica","2023",-118.4876191,34.03912356,"cedrus deodara","deodar cedar",78.74
"usa","california","santa monica","2023",-118.4874689,34.03900206,"cedrus deodara","deodar cedar",55.88
"usa","california","santa monica","2023",-118.4873708,34.03890138,"cedrus atlantica","atlas cedar",53.34
"usa","california","santa monica","2023",-118.48728,34.03884289,"cedrus deodara","deodar cedar",27.94
"usa","california","santa monica","2023",-118.4871493,34.03881349,"brachychiton populneus","kurrajong",25.4
"usa","california","santa monica","2023",-118.4871156,34.03885616,"brachychiton populneus","kurrajong",33.02
